Geneid,SRR36692440
ENSG00000198929,262
ENSG00000272167,0
ENSG00000230628,0
ENSG00000162771,0
ENSG00000227579,2
ENSG00000176393,695
ENSG00000174606,2475
ENSG00000179914,0
ENSG00000235750,84
ENSG00000121446,0
ENSG00000226758,0
ENSG00000236905,1
ENSG00000233304,28
ENSG00000288007,0
ENSG00000227887,4
ENSG00000116903,780
ENSG00000228255,0
ENSG00000226196,0
ENSG00000287354,0
ENSG00000233827,0
ENSG00000198797,1372
ENSG00000151414,780
ENSG00000177614,782
ENSG00000235182,0
ENSG00000213041,0
ENSG00000287157,0
ENSG00000233920,0
ENSG00000183831,496
ENSG00000225755,0
ENSG00000197472,170
ENSG00000230184,0
ENSG00000232436,0
ENSG00000231718,0
ENSG00000136643,2839
ENSG00000232537,7
ENSG00000226036,0
ENSG00000285521,0
ENSG00000236317,0
ENSG00000176855,0
ENSG00000227728,0
ENSG00000133069,736
ENSG00000162877,0
ENSG00000233461,13
ENSG00000225401,0
ENSG00000228190,0
ENSG00000135747,0
ENSG00000227237,0
ENSG00000069248,5333
ENSG00000232812,0
ENSG00000242042,0
ENSG00000234464,0
ENSG00000253148,0
ENSG00000227751,0
ENSG00000090104,118
ENSG00000285280,0
ENSG00000232892,0
ENSG00000236950,0
ENSG00000236468,2
ENSG00000185220,301
ENSG00000226003,0
ENSG00000230813,0
ENSG00000236101,0
ENSG00000162769,988
ENSG00000133065,1110
ENSG00000278684,0
ENSG00000236775,0
ENSG00000042781,20
ENSG00000234754,0
ENSG00000233084,9
ENSG00000227815,18
ENSG00000287046,2
ENSG00000223774,0
ENSG00000228863,0
ENSG00000228646,0
ENSG00000229112,0
ENSG00000233332,0
ENSG00000231984,0
ENSG00000286213,0
ENSG00000226876,0
ENSG00000277462,1225
ENSG00000225591,0
ENSG00000035687,3160
ENSG00000213080,16
ENSG00000180287,1636
ENSG00000226693,0
ENSG00000234678,7
ENSG00000231272,0
ENSG00000223828,0
ENSG00000163431,12
ENSG00000230124,1701
ENSG00000226723,4
ENSG00000272672,0
ENSG00000228982,0
ENSG00000235096,0
ENSG00000007341,969
ENSG00000286747,95
ENSG00000236069,4
ENSG00000236244,0
ENSG00000272865,24
ENSG00000117222,1607
ENSG00000143324,39344
ENSG00000229871,0
ENSG00000225222,0
ENSG00000118193,304
ENSG00000231940,6
ENSG00000198842,0
ENSG00000286619,149
ENSG00000198756,769
ENSG00000259823,0
ENSG00000271558,0
ENSG00000227554,0
ENSG00000178596,0
ENSG00000135749,454
ENSG00000143786,346
ENSG00000054282,828
ENSG00000183780,547
ENSG00000229663,0
ENSG00000162702,1553
ENSG00000251508,0
ENSG00000238272,0
ENSG00000228530,0
ENSG00000235060,0
ENSG00000143194,130
ENSG00000229531,0
ENSG00000271329,0
ENSG00000054267,697
ENSG00000287921,3
ENSG00000177800,0
ENSG00000232166,0
ENSG00000175137,940
ENSG00000134245,785
ENSG00000227373,12
ENSG00000228175,43
ENSG00000069275,33920
ENSG00000143674,42
ENSG00000237317,0
ENSG00000187889,16
ENSG00000134375,4035
ENSG00000097046,1727
ENSG00000232113,0
ENSG00000282718,0
ENSG00000231378,0
ENSG00000235605,0
ENSG00000223525,0
ENSG00000224857,0
ENSG00000273367,0
ENSG00000230604,0
ENSG00000231605,0
ENSG00000236358,0
ENSG00000203737,0
ENSG00000238003,0
ENSG00000215873,0
ENSG00000185420,1307
ENSG00000076321,1268
ENSG00000272175,0
ENSG00000135778,2080
ENSG00000213070,4
ENSG00000282265,0
ENSG00000229747,0
ENSG00000117280,942
ENSG00000233985,0
ENSG00000232175,0
ENSG00000287423,0
ENSG00000286774,0
ENSG00000236719,0
ENSG00000136636,2898
ENSG00000225486,2
ENSG00000227043,0
ENSG00000163874,22
ENSG00000285777,0
ENSG00000237249,0
ENSG00000286109,0
ENSG00000213068,0
ENSG00000054392,415
ENSG00000227994,0
ENSG00000286552,0
ENSG00000122223,0
ENSG00000235869,0
ENSG00000188739,30
ENSG00000286666,0
ENSG00000135750,110
ENSG00000273198,0
ENSG00000203730,0
ENSG00000225719,0
ENSG00000273483,3
ENSG00000287987,0
ENSG00000203729,0
ENSG00000232809,0
ENSG00000284623,0
ENSG00000285981,0
ENSG00000261729,4
ENSG00000229228,0
ENSG00000215796,0
ENSG00000233047,0
ENSG00000143341,142
ENSG00000228309,0
ENSG00000229739,24
ENSG00000116703,4
ENSG00000273874,0
ENSG00000278757,2
ENSG00000264341,0
ENSG00000264101,0
ENSG00000252404,0
ENSG00000243267,0
ENSG00000239149,1
ENSG00000252151,0
ENSG00000252969,0
ENSG00000252417,0
ENSG00000252956,0
ENSG00000265606,0
ENSG00000284357,0
ENSG00000207237,0
ENSG00000222784,0
ENSG00000266210,0
ENSG00000265961,0
ENSG00000251866,0
ENSG00000252691,0
ENSG00000253005,0
ENSG00000238316,0
ENSG00000207941,0
ENSG00000264773,0
ENSG00000252448,0
ENSG00000200421,0
ENSG00000222282,0
ENSG00000199963,0
ENSG00000264698,0
ENSG00000207328,0
ENSG00000207466,0
ENSG00000252368,0
ENSG00000206779,0
ENSG00000265596,0
ENSG00000212541,0
ENSG00000200796,0
ENSG00000252190,0
ENSG00000264613,0
ENSG00000199240,0
ENSG00000277168,0
ENSG00000283724,0
ENSG00000284410,0
ENSG00000252018,0
ENSG00000206627,0
ENSG00000283414,0
ENSG00000207508,0
ENSG00000200171,0
ENSG00000207194,0
ENSG00000283477,0
ENSG00000264834,6
ENSG00000263675,0
ENSG00000266188,0
ENSG00000206981,0
ENSG00000200174,0
ENSG00000265815,0
ENSG00000238653,0
ENSG00000212624,0
ENSG00000200575,0
ENSG00000212360,0
ENSG00000242860,0
ENSG00000263908,0
ENSG00000283690,0
ENSG00000199921,0
ENSG00000251825,0
ENSG00000201153,0
ENSG00000222624,0
ENSG00000223152,0
ENSG00000212308,0
ENSG00000279049,0
ENSG00000276081,0
ENSG00000239640,0
ENSG00000252338,0
ENSG00000251785,0
ENSG00000239319,0
ENSG00000222849,0
ENSG00000283749,0
ENSG00000251767,0
ENSG00000243437,0
ENSG00000202263,0
ENSG00000199318,0
ENSG00000199666,0
ENSG00000200601,0
ENSG00000242482,0
ENSG00000212366,0
ENSG00000201620,0
ENSG00000206817,0
ENSG00000284247,0
ENSG00000200839,0
ENSG00000264963,0
ENSG00000264271,0
ENSG00000239504,0
ENSG00000284202,0
ENSG00000251720,9
ENSG00000274321,0
ENSG00000198974,0
ENSG00000212248,0
ENSG00000207962,0
ENSG00000276884,0
ENSG00000207234,0
ENSG00000202259,0
ENSG00000212459,0
ENSG00000278287,0
ENSG00000277565,0
ENSG00000263526,0
ENSG00000211575,0
ENSG00000275823,0
ENSG00000277689,0
ENSG00000274199,0
ENSG00000202254,0
ENSG00000244256,0
ENSG00000201491,0
ENSG00000199831,0
ENSG00000275455,0
ENSG00000252162,0
ENSG00000272051,0
ENSG00000283899,0
ENSG00000200800,0
ENSG00000207502,0
ENSG00000252530,0
ENSG00000200536,0
ENSG00000211543,0
ENSG00000252797,0
ENSG00000212266,0
ENSG00000222209,0
ENSG00000277141,0
ENSG00000215930,0
ENSG00000238761,0
ENSG00000201114,0
ENSG00000206679,0
ENSG00000264419,0
ENSG00000222069,0
ENSG00000199879,0
ENSG00000252005,0
ENSG00000252510,0
ENSG00000252830,0
ENSG00000239984,0
ENSG00000283296,0
ENSG00000252717,0
ENSG00000194297,0
ENSG00000277313,0
ENSG00000207341,0
ENSG00000207472,0
ENSG00000206880,0
ENSG00000252552,0
ENSG00000199849,0
ENSG00000252407,0
ENSG00000212538,0
ENSG00000251813,0
ENSG00000207108,0
ENSG00000201312,0
ENSG00000202491,0
ENSG00000201596,0
ENSG00000276839,0
ENSG00000207974,0
ENSG00000273629,0
ENSG00000201493,0
ENSG00000215952,0
ENSG00000200139,0
ENSG00000283575,0
ENSG00000238765,0
ENSG00000206659,0
ENSG00000253025,0
ENSG00000201544,0
ENSG00000202498,0
ENSG00000221545,0
ENSG00000252906,0
ENSG00000206692,0
ENSG00000202329,0
ENSG00000242794,0
ENSG00000212144,0
ENSG00000283340,0
ENSG00000252860,0
ENSG00000252501,0
ENSG00000263390,0
ENSG00000207181,6
ENSG00000265744,0
ENSG00000264377,0
ENSG00000207149,0
ENSG00000283936,0
ENSG00000284485,0
ENSG00000201638,0
ENSG00000275213,0
ENSG00000239494,0
ENSG00000252371,0
ENSG00000199442,0
ENSG00000200033,0
ENSG00000239690,0
ENSG00000202184,0
ENSG00000241395,0
ENSG00000200982,0
ENSG00000275207,0
ENSG00000222407,0
ENSG00000222986,0
ENSG00000265435,0
ENSG00000200495,0
ENSG00000202609,0
ENSG00000252553,0
ENSG00000222240,0
ENSG00000212187,0
ENSG00000206637,0
ENSG00000253097,0
ENSG00000200036,0
ENSG00000201421,0
ENSG00000212610,0
ENSG00000252484,0
ENSG00000201944,0
ENSG00000200327,0
ENSG00000206905,0
ENSG00000200972,0
ENSG00000243051,0
ENSG00000252011,0
ENSG00000207326,0
ENSG00000212205,0
ENSG00000274121,0
ENSG00000264358,0
ENSG00000206640,0
ENSG00000212527,0
ENSG00000252879,0
ENSG00000252612,0
ENSG00000202264,0
ENSG00000285609,0
ENSG00000206762,0
ENSG00000252084,0
ENSG00000200085,0
ENSG00000264500,2
ENSG00000202025,0
ENSG00000225545,0
ENSG00000206990,0
ENSG00000230175,0
ENSG00000225272,6
ENSG00000215838,14
ENSG00000273365,0
ENSG00000224358,0
ENSG00000230659,0
ENSG00000162545,2852
ENSG00000090432,1524
ENSG00000215520,0
ENSG00000183114,57
ENSG00000158825,0
ENSG00000158828,539
ENSG00000284005,0
ENSG00000117242,68
ENSG00000234473,2
ENSG00000238754,0
ENSG00000134371,3797
ENSG00000221680,0
ENSG00000162630,714
ENSG00000276735,0
ENSG00000232077,0
ENSG00000229639,0
ENSG00000287453,0
ENSG00000270615,0
ENSG00000287283,0
ENSG00000240692,0
ENSG00000229359,2
ENSG00000237919,5
ENSG00000066557,4730
ENSG00000244389,0
ENSG00000228988,0
ENSG00000118454,1535
ENSG00000226088,0
ENSG00000116761,1068
ENSG00000278636,0
ENSG00000271992,10
ENSG00000233020,0
ENSG00000237033,0
ENSG00000226208,0
ENSG00000007968,256
ENSG00000235052,0
ENSG00000117318,520
ENSG00000285802,0
ENSG00000229239,0
ENSG00000142676,27813
ENSG00000057757,2584
ENSG00000011009,1987
ENSG00000117308,712
ENSG00000273844,0
ENSG00000235748,1
ENSG00000237861,0
ENSG00000221879,0
ENSG00000230260,4
ENSG00000199241,0
ENSG00000226919,0
ENSG00000223963,0
ENSG00000215802,0
ENSG00000233615,0
ENSG00000238085,0
ENSG00000265831,0
ENSG00000224348,0
ENSG00000286496,36
ENSG00000287516,18
ENSG00000287738,8
ENSG00000132703,0
ENSG00000276632,0
ENSG00000223603,0
ENSG00000132693,0
ENSG00000235226,0
ENSG00000158716,106
ENSG00000181036,0
ENSG00000158714,0
ENSG00000212161,0
ENSG00000243284,0
ENSG00000272668,2
ENSG00000213085,77
ENSG00000266458,0
ENSG00000287040,0
ENSG00000279430,0
ENSG00000162723,4
ENSG00000273933,0
ENSG00000256029,2
ENSG00000188004,0
ENSG00000266580,0
ENSG00000254545,0
ENSG00000203620,0
ENSG00000269967,0
ENSG00000228634,0
ENSG00000284702,0
ENSG00000221040,0
ENSG00000287217,0
ENSG00000163399,3221
ENSG00000212385,0
ENSG00000233154,0
ENSG00000230381,0
ENSG00000200547,0
ENSG00000224950,0
ENSG00000286276,0
ENSG00000177888,3888
ENSG00000243364,152
ENSG00000251246,0
ENSG00000143590,189
ENSG00000202027,0
ENSG00000169242,236
ENSG00000169241,392
ENSG00000223452,0
ENSG00000163463,7
ENSG00000273088,0
ENSG00000284586,0
ENSG00000169231,257
ENSG00000236263,0
ENSG00000236675,26
ENSG00000177628,816
ENSG00000116521,1664
ENSG00000176444,415
ENSG00000143630,455
ENSG00000143627,0
ENSG00000253074,0
ENSG00000252116,0
ENSG00000228523,0
ENSG00000223263,0
ENSG00000207504,0
ENSG00000238139,0
ENSG00000197721,0
ENSG00000244703,0
ENSG00000226289,0
ENSG00000285239,0
ENSG00000234219,6
ENSG00000174059,576
ENSG00000285719,0
ENSG00000284237,0
ENSG00000158731,0
ENSG00000201746,0
ENSG00000264881,0
ENSG00000199562,0
ENSG00000264501,0
ENSG00000284735,2
ENSG00000284642,0
ENSG00000142657,20902
ENSG00000271989,0
ENSG00000251503,0
ENSG00000175279,67
ENSG00000160049,578
ENSG00000203469,0
ENSG00000236035,0
ENSG00000221643,0
ENSG00000122188,0
ENSG00000288644,0
ENSG00000227417,0
ENSG00000223505,0
ENSG00000182004,3051
ENSG00000236430,1
ENSG00000130768,0
ENSG00000227050,0
ENSG00000238231,2
ENSG00000240750,0
ENSG00000158156,289
ENSG00000182118,496
ENSG00000283799,0
ENSG00000227934,2
ENSG00000229595,0
ENSG00000143633,652
ENSG00000281912,9
ENSG00000288208,0
ENSG00000132773,322
ENSG00000070759,6
ENSG00000236872,0
ENSG00000280670,182
ENSG00000132763,71
ENSG00000221953,28
ENSG00000226164,0
ENSG00000224014,4
ENSG00000215795,6
ENSG00000259865,50
ENSG00000283881,0
ENSG00000252516,0
ENSG00000232347,0
ENSG00000214144,6
ENSG00000235818,0
ENSG00000202079,0
ENSG00000286216,0
ENSG00000169224,6
ENSG00000236817,0
ENSG00000177489,0
ENSG00000177476,0
ENSG00000283369,0
ENSG00000230411,0
ENSG00000251977,0
ENSG00000252254,0
ENSG00000227854,2
ENSG00000287589,0
ENSG00000259776,0
ENSG00000233355,0
ENSG00000234601,0
ENSG00000231979,0
ENSG00000215805,0
ENSG00000287102,0
ENSG00000217327,0
ENSG00000228818,6
ENSG00000202041,0
ENSG00000223694,0
ENSG00000233735,0
ENSG00000133019,586
ENSG00000162636,1093
ENSG00000162639,584
ENSG00000285923,5
ENSG00000134186,2276
ENSG00000143107,12
ENSG00000232971,0
ENSG00000116266,2304
ENSG00000228076,0
ENSG00000203897,0
ENSG00000237349,0
ENSG00000244716,212
ENSG00000228665,0
ENSG00000228054,0
ENSG00000273382,26
ENSG00000215717,5931
ENSG00000278249,0
ENSG00000270066,0
ENSG00000251484,0
ENSG00000132676,3303
ENSG00000227673,0
ENSG00000203761,47
ENSG00000234937,0
ENSG00000132718,27748
ENSG00000283442,0
ENSG00000132680,1112
ENSG00000207475,0
ENSG00000280466,0
ENSG00000281394,0
ENSG00000277817,0
ENSG00000273002,0
ENSG00000224276,0
ENSG00000285677,4
ENSG00000163479,7308
ENSG00000160803,2106
ENSG00000132698,6
ENSG00000252236,0
ENSG00000260238,0
ENSG00000242252,0
ENSG00000198952,1194
ENSG00000163472,123
ENSG00000163468,13018
ENSG00000132677,0
ENSG00000237390,2
ENSG00000207933,0
ENSG00000254726,6605
ENSG00000186377,32
ENSG00000186160,0
ENSG00000225154,0
ENSG00000225506,0
ENSG00000225514,0
ENSG00000224805,0
ENSG00000162366,8
ENSG00000226252,0
ENSG00000225762,3
ENSG00000186790,2
ENSG00000237424,0
ENSG00000189030,0
ENSG00000162763,16
ENSG00000143061,8762
ENSG00000135821,15449
ENSG00000203740,10
ENSG00000162374,6660
ENSG00000168275,505
ENSG00000241563,0
ENSG00000153207,1246
ENSG00000156869,88
ENSG00000033122,698
ENSG00000143278,0
ENSG00000116678,259
ENSG00000159352,5516
ENSG00000158710,8444
ENSG00000162734,41638
ENSG00000049239,480
ENSG00000186564,0
ENSG00000244038,9056
ENSG00000116690,34
ENSG00000126091,31
ENSG00000162383,0
ENSG00000171163,106
ENSG00000172456,484
ENSG00000162946,145
ENSG00000158786,0
ENSG00000118733,1479
ENSG00000157870,892
ENSG00000179085,350
ENSG00000173080,0
ENSG00000183347,0
ENSG00000276470,0
ENSG00000278852,0
ENSG00000275915,0
ENSG00000120937,0
ENSG00000224904,0
ENSG00000285646,0
ENSG00000199347,0
ENSG00000201801,0
ENSG00000116685,1044
ENSG00000083444,2642
ENSG00000287384,0
ENSG00000270914,0
ENSG00000116691,575
ENSG00000202461,0
ENSG00000276869,0
ENSG00000243539,0
ENSG00000120949,0
ENSG00000201135,0
ENSG00000227875,0
ENSG00000285604,0
ENSG00000283789,0
ENSG00000263676,0
ENSG00000200591,0
ENSG00000162521,12750
ENSG00000162520,77
ENSG00000224409,0
ENSG00000162522,864
ENSG00000116497,2432
ENSG00000160097,850
ENSG00000121905,100
ENSG00000121900,6
ENSG00000287691,15
ENSG00000278966,0
ENSG00000143222,2409
ENSG00000224985,23
ENSG00000143224,559
ENSG00000158850,1787
ENSG00000158859,278
ENSG00000158869,0
ENSG00000158874,0
ENSG00000158882,786
ENSG00000284035,0
ENSG00000143257,45
ENSG00000248485,1539
ENSG00000188931,662
ENSG00000236484,0
ENSG00000283696,3
ENSG00000288093,10
ENSG00000206921,0
ENSG00000215840,2
ENSG00000277882,0
ENSG00000283317,0
ENSG00000277762,0
ENSG00000227139,0
ENSG00000265107,2
ENSG00000274415,0
ENSG00000234190,0
ENSG00000223728,0
ENSG00000121634,0
ENSG00000188092,356
ENSG00000273059,0
ENSG00000274372,8
ENSG00000206791,2
ENSG00000206585,0
ENSG00000229828,6
ENSG00000225080,0
ENSG00000198658,0
ENSG00000238382,0
ENSG00000225919,0
ENSG00000236497,0
ENSG00000207190,0
ENSG00000200508,0
ENSG00000284928,0
ENSG00000223949,0
ENSG00000116688,4058
ENSG00000188800,0
ENSG00000084073,7137
ENSG00000231296,0
ENSG00000049089,510
ENSG00000227311,4
ENSG00000213172,0
ENSG00000284677,0
ENSG00000187801,377
ENSG00000260920,320
ENSG00000158887,6
ENSG00000255054,0
ENSG00000228172,3
ENSG00000117640,2255
ENSG00000272478,0
ENSG00000127423,102
ENSG00000182749,339
ENSG00000207302,0
ENSG00000117632,108596
ENSG00000229786,0
ENSG00000223624,0
ENSG00000283938,0
ENSG00000199385,0
ENSG00000187147,1333
ENSG00000263381,0
ENSG00000126106,370
ENSG00000198520,32
ENSG00000199377,0
ENSG00000200169,0
ENSG00000142945,1292
ENSG00000142937,38197
ENSG00000264294,0
ENSG00000200913,0
ENSG00000202031,0
ENSG00000207421,0
ENSG00000281859,0
ENSG00000234093,8
ENSG00000142959,44
ENSG00000173846,357
ENSG00000117425,12
ENSG00000202444,0
ENSG00000226499,2
ENSG00000070785,1118
ENSG00000253039,0
ENSG00000229815,0
ENSG00000232369,0
ENSG00000268949,0
ENSG00000126107,1139
ENSG00000126088,2190
ENSG00000234315,0
ENSG00000162408,332
ENSG00000229519,0
ENSG00000173662,0
ENSG00000204859,256
ENSG00000288629,0
ENSG00000230735,0
ENSG00000171488,2756
ENSG00000226394,0
ENSG00000237200,0
ENSG00000070886,68
ENSG00000276835,0
ENSG00000265422,0
ENSG00000223776,8
ENSG00000273058,0
ENSG00000230325,0
ENSG00000119285,1764
ENSG00000226498,0
ENSG00000237991,22
ENSG00000244020,0
ENSG00000288099,0
ENSG00000225886,0
ENSG00000206767,0
ENSG00000226662,0
ENSG00000207095,0
ENSG00000287244,0
ENSG00000231344,0
ENSG00000230833,0
ENSG00000117758,10036
ENSG00000269971,0
ENSG00000270031,0
ENSG00000223062,0
ENSG00000286433,0
ENSG00000117751,3732
ENSG00000252947,0
ENSG00000130775,56
ENSG00000117748,2682
ENSG00000223643,0
ENSG00000230239,0
ENSG00000263811,0
ENSG00000277234,0
ENSG00000235241,0
ENSG00000207005,0
ENSG00000272426,0
ENSG00000117122,330
ENSG00000286898,0
ENSG00000226526,0
ENSG00000159363,1905
ENSG00000117118,1484
ENSG00000117115,62
ENSG00000204362,0
ENSG00000282843,0
ENSG00000142623,0
ENSG00000142619,0
ENSG00000266634,0
ENSG00000199459,0
ENSG00000273264,0
ENSG00000282057,5
ENSG00000272691,6
ENSG00000199934,0
ENSG00000230285,0
ENSG00000142871,2400
ENSG00000226643,2
ENSG00000234419,0
ENSG00000276997,0
ENSG00000222399,0
ENSG00000267305,0
ENSG00000143512,2
ENSG00000143498,342
ENSG00000225265,664
ENSG00000154305,2130
ENSG00000229399,2
ENSG00000272750,23
ENSG00000186063,4304
ENSG00000162819,2239
ENSG00000287684,0
ENSG00000234523,0
ENSG00000287338,0
ENSG00000187554,72
ENSG00000236846,0
ENSG00000226601,0
ENSG00000164010,295
ENSG00000164011,221
ENSG00000233708,0
ENSG00000237090,4
ENSG00000225099,0
ENSG00000284138,0
ENSG00000283973,0
ENSG00000207256,0
ENSG00000283136,0
ENSG00000277513,0
ENSG00000154309,448
ENSG00000226967,0
ENSG00000231407,23
ENSG00000229570,0
ENSG00000203857,0
ENSG00000226443,0
ENSG00000249798,0
ENSG00000239873,0
ENSG00000203855,0
ENSG00000240244,0
ENSG00000260941,56
ENSG00000198857,16
ENSG00000143067,2688
ENSG00000134240,0
ENSG00000134193,0
ENSG00000215864,0
ENSG00000227205,0
ENSG00000226446,0
ENSG00000134249,0
ENSG00000092621,4273
ENSG00000027644,26
ENSG00000241992,0
ENSG00000234226,0
ENSG00000137970,212
ENSG00000223229,0
ENSG00000285698,0
ENSG00000228035,38
ENSG00000287103,0
ENSG00000226973,0
ENSG00000274468,0
ENSG00000130764,2817
ENSG00000266075,0
ENSG00000272153,0
ENSG00000230026,0
ENSG00000285177,0
ENSG00000284770,6
ENSG00000229795,0
ENSG00000238236,0
ENSG00000235638,0
ENSG00000231199,0
ENSG00000226663,0
ENSG00000231582,0
ENSG00000232714,0
ENSG00000235761,0
ENSG00000270710,0
ENSG00000227236,0
ENSG00000198837,771
ENSG00000160741,186
ENSG00000276584,0
ENSG00000282386,37
ENSG00000273026,16
ENSG00000143578,137
ENSG00000143543,153
ENSG00000285641,0
ENSG00000143545,372
ENSG00000177954,19391
ENSG00000231416,4
ENSG00000200220,0
ENSG00000231837,0
ENSG00000263987,0
ENSG00000162642,1550
ENSG00000223254,9
ENSG00000223653,0
ENSG00000116198,487
ENSG00000169598,249
ENSG00000226653,0
ENSG00000207209,0
ENSG00000272443,0
ENSG00000272480,0
ENSG00000288626,0
ENSG00000162836,189
ENSG00000207080,0
ENSG00000231791,0
ENSG00000244568,0
ENSG00000271387,2
ENSG00000116667,3235
ENSG00000230470,0
ENSG00000232036,20
ENSG00000285847,14
ENSG00000286378,2
ENSG00000215381,0
ENSG00000261326,0
ENSG00000284726,14
ENSG00000125945,2583
ENSG00000201405,0
ENSG00000271420,0
ENSG00000204219,10
ENSG00000232482,0
ENSG00000285779,0
ENSG00000162885,245
ENSG00000270780,0
ENSG00000232895,0
ENSG00000273698,0
ENSG00000273112,0
ENSG00000173110,34
ENSG00000224203,0
ENSG00000224515,0
ENSG00000225217,0
ENSG00000231586,0
ENSG00000234211,0
ENSG00000213075,0
ENSG00000143125,0
ENSG00000270380,0
ENSG00000282887,0
ENSG00000283999,0
ENSG00000240194,0
ENSG00000235407,0
ENSG00000143105,0
ENSG00000199710,0
ENSG00000237415,0
ENSG00000232791,0
ENSG00000177301,738
ENSG00000226828,2
ENSG00000279774,0
ENSG00000229960,0
ENSG00000286486,0
ENSG00000244066,0
ENSG00000237759,4
ENSG00000287531,0
ENSG00000225855,36
ENSG00000283701,0
ENSG00000207134,0
ENSG00000227773,0
ENSG00000207144,0
ENSG00000237872,0
ENSG00000271267,0
ENSG00000225082,0
ENSG00000223503,0
ENSG00000232519,0
ENSG00000160752,3756
ENSG00000121957,1029
ENSG00000235089,0
ENSG00000285179,0
ENSG00000223026,0
ENSG00000225721,0
ENSG00000188396,0
ENSG00000202167,0
ENSG00000207349,0
ENSG00000252826,0
ENSG00000206737,0
ENSG00000223779,0
ENSG00000242352,0
ENSG00000270962,0
ENSG00000263590,0
ENSG00000252105,0
ENSG00000233430,0
ENSG00000237503,0
ENSG00000265531,0
ENSG00000230186,0
ENSG00000268074,0
ENSG00000270872,146
ENSG00000276674,0
ENSG00000082482,1148
ENSG00000116747,4125
ENSG00000118729,62
ENSG00000134207,294
ENSG00000163467,22
ENSG00000243710,86
ENSG00000117395,2458
ENSG00000116874,480
ENSG00000065600,1690
ENSG00000009780,697
ENSG00000023572,738
ENSG00000077254,7888
ENSG00000134644,5227
ENSG00000215788,35
ENSG00000117625,2091
ENSG00000179902,60
ENSG00000121766,2456
ENSG00000143157,4834
ENSG00000160781,88
ENSG00000143344,480
ENSG00000116882,0
ENSG00000142856,668
ENSG00000158022,0
ENSG00000116396,112
ENSG00000163875,7456
ENSG00000282872,15
ENSG00000131238,9720
ENSG00000171680,542
ENSG00000244457,0
ENSG00000116977,599
ENSG00000229372,0
ENSG00000274975,0
ENSG00000229348,0
ENSG00000242485,1448
ENSG00000264293,0
ENSG00000272455,0
ENSG00000225905,0
ENSG00000225285,6
ENSG00000179403,410
ENSG00000215915,0
ENSG00000236085,0
ENSG00000234441,0
ENSG00000227408,0
ENSG00000223635,2
ENSG00000135776,548
ENSG00000199672,0
ENSG00000201492,0
ENSG00000229367,0
ENSG00000135763,735
ENSG00000213028,6
ENSG00000225984,0
ENSG00000178828,0
ENSG00000235434,0
ENSG00000169914,198
ENSG00000188784,0
ENSG00000242688,0
ENSG00000177186,0
ENSG00000177174,0
ENSG00000269956,0
ENSG00000162456,0
ENSG00000079277,375
ENSG00000117407,4
ENSG00000237950,4
ENSG00000117408,1130
ENSG00000285649,2
ENSG00000117410,6132
ENSG00000159214,132
ENSG00000196517,1317
ENSG00000227163,0
ENSG00000271647,0
ENSG00000239560,0
ENSG00000196539,0
ENSG00000229255,0
ENSG00000203661,0
ENSG00000271934,0
ENSG00000224521,0
ENSG00000227102,0
ENSG00000183310,0
ENSG00000201602,0
ENSG00000271701,0
ENSG00000189181,0
ENSG00000187238,0
